UNH_YTP.R1012.LI402.OL,DATETIME,Level
2656.779419,2017-09-05T14:47:00,2656.779419
2656.779419,2017-09-05T14:48:00,2656.779419
2657.381836,2017-09-05T14:49:00,2657.381836
2657.405741,2017-09-05T14:50:00,2657.405741
2655.631958,2017-09-05T14:51:00,2655.631958
2655.976196,2017-09-05T14:52:00,2655.976196
2655.746704,2017-09-05T14:53:00,2655.746704
2657.553955,2017-09-05T14:54:00,2657.553955
2656.6073,2017-09-05T14:55:00,2656.6073
2655.918823,2017-09-05T14:56:00,2655.918823
2657.74998,2017-09-05T14:57:00,2657.74998
2656.664673,2017-09-05T14:58:00,2656.664673
2657.84082,2017-09-05T14:59:00,2657.84082
2657.123657,2017-09-05T15:00:00,2657.123657
2657.387573,2017-09-05T15:01:00,2657.387573
2657.094971,2017-09-05T15:02:00,2657.094971
2657.553955,2017-09-05T15:03:00,2657.553955
2657.133219,2017-09-05T15:04:00,2657.133219
2657.381836,2017-09-05T15:05:00,2657.381836
2656.6073,2017-09-05T15:06:00,2656.6073
2657.553955,2017-09-05T15:07:00,2657.553955
2657.553955,2017-09-05T15:08:00,2657.553955
2657.553955,2017-09-05T15:09:00,2657.553955
2657.453552,2017-09-05T15:10:00,2657.453552
2657.367493,2017-09-05T15:11:00,2657.367493
2657.381836,2017-09-05T15:12:00,2657.381836
2656.004883,2017-09-05T15:13:00,2656.004883
2657.553955,2017-09-05T15:14:00,2657.553955
2657.501363,2017-09-05T15:15:00,2657.501363
2657.319682,2017-09-05T15:16:00,2657.319682
2657.490845,2017-09-05T15:17:00,2657.490845
2656.358683,2017-09-05T15:18:00,2656.358683
2657.26709,2017-09-05T15:19:00,2657.26709
2657.26709,2017-09-05T15:20:00,2657.26709
2657.26709,2017-09-05T15:21:00,2657.26709
2657.463114,2017-09-05T15:22:00,2657.463114
2657.357931,2017-09-05T15:23:00,2657.357931
2657.463114,2017-09-05T15:24:00,2657.463114
2657.357931,2017-09-05T15:25:00,2657.357931
2657.26709,2017-09-05T15:26:00,2657.26709
2663.435181,2017-09-05T15:27:00,2663.435181
2671.438721,2017-09-05T15:28:00,2671.438721
2678.476481,2017-09-05T15:29:00,2678.476481
2683.250397,2017-09-05T15:30:00,2683.250397
2688.177307,2017-09-05T15:31:00,2688.177307
2692.767395,2017-09-05T15:32:00,2692.767395
2696.675934,2017-09-05T15:33:00,2696.675934
2700.077677,2017-09-05T15:34:00,2700.077677
2704.012512,2017-09-05T15:35:00,2704.012512
2707.072575,2017-09-05T15:36:00,2707.072575
2710.969238,2017-09-05T15:37:00,2710.969238
2715.386963,2017-09-05T15:38:00,2715.386963
2719.116296,2017-09-05T15:39:00,2719.116296
2723.88798,2017-09-05T15:40:00,2723.88798
2727.808472,2017-09-05T15:41:00,2727.808472
2731.518595,2017-09-05T15:42:00,2731.518595
2735.485186,2017-09-05T15:43:00,2735.485186
2739.943115,2017-09-05T15:44:00,2739.943115
2743.508024,2017-09-05T15:45:00,2743.508024
2746.751383,2017-09-05T15:46:00,2746.751383
2750.098145,2017-09-05T15:47:00,2750.098145
2753.712842,2017-09-05T15:48:00,2753.712842
2756.799561,2017-09-05T15:49:00,2756.799561
2760.540283,2017-09-05T15:50:00,2760.540283
2763.810547,2017-09-05T15:51:00,2763.810547
2768.955241,2017-09-05T15:52:00,2768.955241
2772.703613,2017-09-05T15:53:00,2772.703613
2776.050374,2017-09-05T15:54:00,2776.050374
2780.047363,2017-09-05T15:55:00,2780.047363
2785.34502,2017-09-05T15:56:00,2785.34502
2787.953613,2017-09-05T15:57:00,2787.953613
2792.569275,2017-09-05T15:58:00,2792.569275
2796.502441,2017-09-05T15:59:00,2796.502441
2799.03833,2017-09-05T16:00:00,2799.03833
2803.398682,2017-09-05T16:01:00,2803.398682
2806.410767,2017-09-05T16:02:00,2806.410767
2810.857178,2017-09-05T16:03:00,2810.857178
2814.91154,2017-09-05T16:04:00,2814.91154
2819.520508,2017-09-05T16:05:00,2819.520508
2822.905518,2017-09-05T16:06:00,2822.905518
2828.213013,2017-09-05T16:07:00,2828.213013
2831.722331,2017-09-05T16:08:00,2831.722331
2836.933716,2017-09-05T16:09:00,2836.933716
2840.462158,2017-09-05T16:10:00,2840.462158
2844.880127,2017-09-05T16:11:00,2844.880127
2847.289795,2017-09-05T16:12:00,2847.289795
2850.996094,2017-09-05T16:13:00,2850.996094
2854.266357,2017-09-05T16:14:00,2854.266357
2858.534912,2017-09-05T16:15:00,2858.534912
2862.26416,2017-09-05T16:16:00,2862.26416
2866.796631,2017-09-05T16:17:00,2866.796631
2870.277295,2017-09-05T16:18:00,2870.277295
2874.98999,2017-09-05T16:19:00,2874.98999
2878.615967,2017-09-05T16:20:00,2878.615967
2883.435303,2017-09-05T16:21:00,2883.435303
2887.841758,2017-09-05T16:22:00,2887.841758
2892.385742,2017-09-05T16:23:00,2892.385742
2895.560384,2017-09-05T16:24:00,2895.560384
2899.767741,2017-09-05T16:25:00,2899.767741
2904.405396,2017-09-05T16:26:00,2904.405396
2907.317078,2017-09-05T16:27:00,2907.317078
2911.031982,2017-09-05T16:28:00,2911.031982
2914.947827,2017-09-05T16:29:00,2914.947827
2917.830933,2017-09-05T16:30:00,2917.830933
2921.086853,2017-09-05T16:31:00,2921.086853
2924.715698,2017-09-05T16:32:00,2924.715698
2928.69165,2017-09-05T16:33:00,2928.69165
2933.006348,2017-09-05T16:34:00,2933.006348
2937.835246,2017-09-05T16:35:00,2937.835246
2942.013916,2017-09-05T16:36:00,2942.013916
2945.991886,2017-09-05T16:37:00,2945.991886
2949.019409,2017-09-05T16:38:00,2949.019409
2953.632202,2017-09-05T16:39:00,2953.632202
2957.662659,2017-09-05T16:40:00,2957.662659
2961.301066,2017-09-05T16:41:00,2961.301066
2965.365234,2017-09-05T16:42:00,2965.365234
2967.6745,2017-09-05T16:43:00,2967.6745
2970.820455,2017-09-05T16:44:00,2970.820455
2974.596558,2017-09-05T16:45:00,2974.596558
2977.514014,2017-09-05T16:46:00,2977.514014
2982.462646,2017-09-05T16:47:00,2982.462646
2987.377604,2017-09-05T16:48:00,2987.377604
2990.356274,2017-09-05T16:49:00,2990.356274
2994.874593,2017-09-05T16:50:00,2994.874593
2998.900269,2017-09-05T16:51:00,2998.900269
3003.095673,2017-09-05T16:52:00,3003.095673
3006.932589,2017-09-05T16:53:00,3006.932589
3011.436523,2017-09-05T16:54:00,3011.436523
3015.098836,2017-09-05T16:55:00,3015.098836
3019.526123,2017-09-05T16:56:00,3019.526123
3023.958392,2017-09-05T16:57:00,3023.958392
3028.196869,2017-09-05T16:58:00,3028.196869
3031.617737,2017-09-05T16:59:00,3031.617737
3037.039502,2017-09-05T17:00:00,3037.039502
3041.586548,2017-09-05T17:01:00,3041.586548
3044.810913,2017-09-05T17:02:00,3044.810913
3049.561401,2017-09-05T17:03:00,3049.561401
3053.508911,2017-09-05T17:04:00,3053.508911
3059.171631,2017-09-05T17:05:00,3059.171631
3063.694539,2017-09-05T17:06:00,3063.694539
3067.456509,2017-09-05T17:07:00,3067.456509
3072.338989,2017-09-05T17:08:00,3072.338989
3076.742371,2017-09-05T17:09:00,3076.742371
3082.020691,2017-09-05T17:10:00,3082.020691
3085.965088,2017-09-05T17:11:00,3085.965088
3091.125149,2017-09-05T17:12:00,3091.125149
3095.928906,2017-09-05T17:13:00,3095.928906
3100.756348,2017-09-05T17:14:00,3100.756348
3105.128174,2017-09-05T17:15:00,3105.128174
3109.966634,2017-09-05T17:16:00,3109.966634
3113.90625,2017-09-05T17:17:00,3113.90625
3118.874922,2017-09-05T17:18:00,3118.874922
3124.061523,2017-09-05T17:19:00,3124.061523
3128.192383,2017-09-05T17:20:00,3128.192383
3133.780518,2017-09-05T17:21:00,3133.780518
3137.704834,2017-09-05T17:22:00,3137.704834
3142.593311,2017-09-05T17:23:00,3142.593311
3147.550537,2017-09-05T17:24:00,3147.550537
3150.820801,2017-09-05T17:25:00,3150.820801
3155.731934,2017-09-05T17:26:00,3155.731934
3159.977539,2017-09-05T17:27:00,3159.977539
3163.592041,2017-09-05T17:28:00,3163.592041
3167.550781,2017-09-05T17:29:00,3167.550781
3172.207617,2017-09-05T17:30:00,3172.207617
3175.736247,2017-09-05T17:31:00,3175.736247
3180.173096,2017-09-05T17:32:00,3180.173096
3183.844971,2017-09-05T17:33:00,3183.844971
3187.602905,2017-09-05T17:34:00,3187.602905
3192.623291,2017-09-05T17:35:00,3192.623291
3197.098389,2017-09-05T17:36:00,3197.098389
3201.802979,2017-09-05T17:37:00,3201.802979
3206.393066,2017-09-05T17:38:00,3206.393066
3210.915975,2017-09-05T17:39:00,3210.915975
3215.99349,2017-09-05T17:40:00,3215.99349
3220.679199,2017-09-05T17:41:00,3220.679199
3226.454753,2017-09-05T17:42:00,3226.454753
3230.872477,2017-09-05T17:43:00,3230.872477
3236.074479,2017-09-05T17:44:00,3236.074479
3240.358398,2017-09-05T17:45:00,3240.358398
3245.223633,2017-09-05T17:46:00,3245.223633
3250.025977,2017-09-05T17:47:00,3250.025977
3255.447754,2017-09-05T17:48:00,3255.447754
3260.869507,2017-09-05T17:49:00,3260.869507
3264.214424,2017-09-05T17:50:00,3264.214424
3270.020752,2017-09-05T17:51:00,3270.020752
3275.413818,2017-09-05T17:52:00,3275.413818
3280.267695,2017-09-05T17:53:00,3280.267695
3284.59375,2017-09-05T17:54:00,3284.59375
3290.216309,2017-09-05T17:55:00,3290.216309
3294.882829,2017-09-05T17:56:00,3294.882829
3299.132324,2017-09-05T17:57:00,3299.132324
3304.263582,2017-09-05T17:58:00,3304.263582
3308.341797,2017-09-05T17:59:00,3308.341797
3314.162872,2017-09-05T18:00:00,3314.162872
3318.167033,2017-09-05T18:01:00,3318.167033
3323.593628,2017-09-05T18:02:00,3323.593628
3327.079224,2017-09-05T18:03:00,3327.079224
3332.128052,2017-09-05T18:04:00,3332.128052
3338.223938,2017-09-05T18:05:00,3338.223938
3343.889526,2017-09-05T18:06:00,3343.889526
3351.850037,2017-09-05T18:07:00,3351.850037
3359.237061,2017-09-05T18:08:00,3359.237061
3366.408691,2017-09-05T18:09:00,3366.408691
3374.154541,2017-09-05T18:10:00,3374.154541
3378.851959,2017-09-05T18:11:00,3378.851959
3381.182739,2017-09-05T18:12:00,3381.182739
3386.298503,2017-09-05T18:13:00,3386.298503
3390.864441,2017-09-05T18:14:00,3390.864441
3395.597717,2017-09-05T18:15:00,3395.597717
3399.829102,2017-09-05T18:16:00,3399.829102
3404.992798,2017-09-05T18:17:00,3404.992798
3409.510925,2017-09-05T18:18:00,3409.510925
3413.527161,2017-09-05T18:19:00,3413.527161
3418.475952,2017-09-05T18:20:00,3418.475952
3423.424377,2017-09-05T18:21:00,3423.424377
3427.512207,2017-09-05T18:22:00,3427.512207
3431.384888,2017-09-05T18:23:00,3431.384888
3436.7158,2017-09-05T18:24:00,3436.7158
3440.564575,2017-09-05T18:25:00,3440.564575
3445.106852,2017-09-05T18:26:00,3445.106852
3450.533386,2017-09-05T18:27:00,3450.533386
3455.051514,2017-09-05T18:28:00,3455.051514
3458.613444,2017-09-05T18:29:00,3458.613444
3463.55014,2017-09-05T18:30:00,3463.55014
3468.60614,2017-09-05T18:31:00,3468.60614
3473.387329,2017-09-05T18:32:00,3473.387329
3478.359802,2017-09-05T18:33:00,3478.359802
3482.806213,2017-09-05T18:34:00,3482.806213
3487.467773,2017-09-05T18:35:00,3487.467773
3492.846741,2017-09-05T18:36:00,3492.846741
3497.149719,2017-09-05T18:37:00,3497.149719
3502.169922,2017-09-05T18:38:00,3502.169922
3506.473083,2017-09-05T18:39:00,3506.473083
3512.927551,2017-09-05T18:40:00,3512.927551
3517.732544,2017-09-05T18:41:00,3517.732544
3521.222738,2017-09-05T18:42:00,3521.222738
3527.199097,2017-09-05T18:43:00,3527.199097
3532.477417,2017-09-05T18:44:00,3532.477417
3537.741882,2017-09-05T18:45:00,3537.741882
3543.034546,2017-09-05T18:46:00,3543.034546
3546.825948,2017-09-05T18:47:00,3546.825948
3551.894145,2017-09-05T18:48:00,3551.894145
3557.272868,2017-09-05T18:49:00,3557.272868
3562.627686,2017-09-05T18:50:00,3562.627686
3566.907715,2017-09-05T18:51:00,3566.907715
3571.721313,2017-09-05T18:52:00,3571.721313
3576.598071,2017-09-05T18:53:00,3576.598071
3581.245728,2017-09-05T18:54:00,3581.245728
3588.15918,2017-09-05T18:55:00,3588.15918
3593.73584,2017-09-05T18:56:00,3593.73584
3597.989095,2017-09-05T18:57:00,3597.989095
3603.496908,2017-09-05T18:58:00,3603.496908
3607.799886,2017-09-05T18:59:00,3607.799886
3612.53335,2017-09-05T19:00:00,3612.53335
3617.505737,2017-09-05T19:01:00,3617.505737
3621.206299,2017-09-05T19:02:00,3621.206299
3626.186768,2017-09-05T19:03:00,3626.186768
3630.156982,2017-09-05T19:04:00,3630.156982
3635.37793,2017-09-05T19:05:00,3635.37793
3639.623535,2017-09-05T19:06:00,3639.623535
3643.983887,2017-09-05T19:07:00,3643.983887
3648.504883,2017-09-05T19:08:00,3648.504883
3653.909473,2017-09-05T19:09:00,3653.909473
3657.696289,2017-09-05T19:10:00,3657.696289
3663.376221,2017-09-05T19:11:00,3663.376221
3667.863047,2017-09-05T19:12:00,3667.863047
3672.785889,2017-09-05T19:13:00,3672.785889
3677.834717,2017-09-05T19:14:00,3677.834717
3682.252441,2017-09-05T19:15:00,3682.252441
3688.047119,2017-09-05T19:16:00,3688.047119
3692.72876,2017-09-05T19:17:00,3692.72876
3697.112061,2017-09-05T19:18:00,3697.112061
3702.218359,2017-09-05T19:19:00,3702.218359
3707.296021,2017-09-05T19:20:00,3707.296021
3712.387878,2017-09-05T19:21:00,3712.387878
3717.575781,2017-09-05T19:22:00,3717.575781
3721.794678,2017-09-05T19:23:00,3721.794678
3726.694336,2017-09-05T19:24:00,3726.694336
3732.397217,2017-09-05T19:25:00,3732.397217
3737.417358,2017-09-05T19:26:00,3737.417358
3742.4375,2017-09-05T19:27:00,3742.4375
3747.830811,2017-09-05T19:28:00,3747.830811
3753.28125,2017-09-05T19:29:00,3753.28125
3758.616943,2017-09-05T19:30:00,3758.616943
3763.666211,2017-09-05T19:31:00,3763.666211
3768.447347,2017-09-05T19:32:00,3768.447347
3773.224609,2017-09-05T19:33:00,3773.224609
3777.990397,2017-09-05T19:34:00,3777.990397
3783.240193,2017-09-05T19:35:00,3783.240193
3787.194946,2017-09-05T19:36:00,3787.194946
3791.670127,2017-09-05T19:37:00,3791.670127
3796.197021,2017-09-05T19:38:00,3796.197021
3800.85141,2017-09-05T19:39:00,3800.85141
3805.77832,2017-09-05T19:40:00,3805.77832
3809.784871,2017-09-05T19:41:00,3809.784871
3814.321167,2017-09-05T19:42:00,3814.321167
3818.271301,2017-09-05T19:43:00,3818.271301
3823.951697,2017-09-05T19:44:00,3823.951697
3828.613281,2017-09-05T19:45:00,3828.613281
3832.83031,2017-09-05T19:46:00,3832.83031
3836.750936,2017-09-05T19:47:00,3836.750936
3842.225281,2017-09-05T19:48:00,3842.225281
3846.908356,2017-09-05T19:49:00,3846.908356
3851.777893,2017-09-05T19:50:00,3851.777893
3856.362956,2017-09-05T19:51:00,3856.362956
3860.642029,2017-09-05T19:52:00,3860.642029
3865.210687,2017-09-05T19:53:00,3865.210687
3869.081136,2017-09-05T19:54:00,3869.081136
3874.99056,2017-09-05T19:55:00,3874.99056
3879.049552,2017-09-05T19:56:00,3879.049552
3882.956095,2017-09-05T19:57:00,3882.956095
3887.039144,2017-09-05T19:58:00,3887.039144
3891.90151,2017-09-05T19:59:00,3891.90151
3897.834839,2017-09-05T20:00:00,3897.834839
3900.717834,2017-09-05T20:01:00,3900.717834
3906.032013,2017-09-05T20:02:00,3906.032013
3911.934375,2017-09-05T20:03:00,3911.934375
3918.48938,2017-09-05T20:04:00,3918.48938
3931.078471,2017-09-05T20:05:00,3931.078471
3939.397563,2017-09-05T20:06:00,3939.397563
3948.352539,2017-09-05T20:07:00,3948.352539
3954.835776,2017-09-05T20:08:00,3954.835776
3962.484358,2017-09-05T20:09:00,3962.484358
3971.187256,2017-09-05T20:10:00,3971.187256
3978.148519,2017-09-05T20:11:00,3978.148519
3985.81748,2017-09-05T20:12:00,3985.81748
3993.792725,2017-09-05T20:13:00,3993.792725
4001.270378,2017-09-05T20:14:00,4001.270378
4008.228027,2017-09-05T20:15:00,4008.228027
4015.508667,2017-09-05T20:16:00,4015.508667
4022.869629,2017-09-05T20:17:00,4022.869629
4031.123828,2017-09-05T20:18:00,4031.123828
4038.802612,2017-09-05T20:19:00,4038.802612
4046.079492,2017-09-05T20:20:00,4046.079492
4053.782959,2017-09-05T20:21:00,4053.782959
4061.006226,2017-09-05T20:22:00,4061.006226
4068.579468,2017-09-05T20:23:00,4068.579468
4075.392517,2017-09-05T20:24:00,4075.392517
4083.755127,2017-09-05T20:25:00,4083.755127
4091.099072,2017-09-05T20:26:00,4091.099072
4098.213574,2017-09-05T20:27:00,4098.213574
4105.706543,2017-09-05T20:28:00,4105.706543
4114.019824,2017-09-05T20:29:00,4114.019824
4121.592969,2017-09-05T20:30:00,4121.592969
4128.71696,2017-09-05T20:31:00,4128.71696
4137.103451,2017-09-05T20:32:00,4137.103451
4145.298503,2017-09-05T20:33:00,4145.298503
4152.068522,2017-09-05T20:34:00,4152.068522
4159.48877,2017-09-05T20:35:00,4159.48877
4168.438965,2017-09-05T20:36:00,4168.438965
4175.15166,2017-09-05T20:37:00,4175.15166
4183.136263,2017-09-05T20:38:00,4183.136263
4190.986816,2017-09-05T20:39:00,4190.986816
4198.158398,2017-09-05T20:40:00,4198.158398
4205.473926,2017-09-05T20:41:00,4205.473926
4213.176367,2017-09-05T20:42:00,4213.176367
4221.337891,2017-09-05T20:43:00,4221.337891
4229.130827,2017-09-05T20:44:00,4229.130827
4236.106624,2017-09-05T20:45:00,4236.106624
4243.020321,2017-09-05T20:46:00,4243.020321
4251.539307,2017-09-05T20:47:00,4251.539307
4258.860547,2017-09-05T20:48:00,4258.860547
4265.91748,2017-09-05T20:49:00,4265.91748
4272.845032,2017-09-05T20:50:00,4272.845032
4280.55717,2017-09-05T20:51:00,4280.55717
4287.747925,2017-09-05T20:52:00,4287.747925
4296.569238,2017-09-05T20:53:00,4296.569238
4303.42522,2017-09-05T20:54:00,4303.42522
4311.357666,2017-09-05T20:55:00,4311.357666
4317.883838,2017-09-05T20:56:00,4317.883838
4326.135767,2017-09-05T20:57:00,4326.135767
4333.933952,2017-09-05T20:58:00,4333.933952
4340.861768,2017-09-05T20:59:00,4340.861768
4349.754712,2017-09-05T21:00:00,4349.754712
4357.034143,2017-09-05T21:01:00,4357.034143
4365.322404,2017-09-05T21:02:00,4365.322404
4372.89085,2017-09-05T21:03:00,4372.89085
4380.478333,2017-09-05T21:04:00,4380.478333
4388.037476,2017-09-05T21:05:00,4388.037476
4395.395569,2017-09-05T21:06:00,4395.395569
4403.148218,2017-09-05T21:07:00,4403.148218
4410.470345,2017-09-05T21:08:00,4410.470345
4416.638672,2017-09-05T21:09:00,4416.638672
4424.057207,2017-09-05T21:10:00,4424.057207
4431.498535,2017-09-05T21:11:00,4431.498535
4438.779964,2017-09-05T21:12:00,4438.779964
4446.508875,2017-09-05T21:13:00,4446.508875
4453.982031,2017-09-05T21:14:00,4453.982031
4461.036572,2017-09-05T21:15:00,4461.036572
4470.369019,2017-09-05T21:16:00,4470.369019
4477.433374,2017-09-05T21:17:00,4477.433374
4484.463997,2017-09-05T21:18:00,4484.463997
4492.462866,2017-09-05T21:19:00,4492.462866
4499.60083,2017-09-05T21:20:00,4499.60083
4507.64082,2017-09-05T21:21:00,4507.64082
4514.662061,2017-09-05T21:22:00,4514.662061
4521.994414,2017-09-05T21:23:00,4521.994414
4530.124023,2017-09-05T21:24:00,4530.124023
4536.842832,2017-09-05T21:25:00,4536.842832
4544.506022,2017-09-05T21:26:00,4544.506022
4552.940104,2017-09-05T21:27:00,4552.940104
4559.121094,2017-09-05T21:28:00,4559.121094
4565.236816,2017-09-05T21:29:00,4565.236816
4571.691488,2017-09-05T21:30:00,4571.691488
4578.719889,2017-09-05T21:31:00,4578.719889
4584.600708,2017-09-05T21:32:00,4584.600708
4591.915625,2017-09-05T21:33:00,4591.915625
4598.800781,2017-09-05T21:34:00,4598.800781
4604.10791,2017-09-05T21:35:00,4604.10791
4611.279541,2017-09-05T21:36:00,4611.279541
4619.455078,2017-09-05T21:37:00,4619.455078
4624.953451,2017-09-05T21:38:00,4624.953451
4630.500122,2017-09-05T21:39:00,4630.500122
4637.241211,2017-09-05T21:40:00,4637.241211
4644.484741,2017-09-05T21:41:00,4644.484741
4650.915202,2017-09-05T21:42:00,4650.915202
4658.947754,2017-09-05T21:43:00,4658.947754
4666.502116,2017-09-05T21:44:00,4666.502116
4673.482422,2017-09-05T21:45:00,4673.482422
4681.036458,2017-09-05T21:46:00,4681.036458
4688.763086,2017-09-05T21:47:00,4688.763086
4694.806478,2017-09-05T21:48:00,4694.806478
4701.212891,2017-09-05T21:49:00,4701.212891
4707.66748,2017-09-05T21:50:00,4707.66748
4714.791341,2017-09-05T21:51:00,4714.791341
4722.212109,2017-09-05T21:52:00,4722.212109
4727.60498,2017-09-05T21:53:00,4727.60498
4735.350586,2017-09-05T21:54:00,4735.350586
4741.876709,2017-09-05T21:55:00,4741.876709
4749.407715,2017-09-05T21:56:00,4749.407715
4755.71875,2017-09-05T21:57:00,4755.71875
4761.456055,2017-09-05T21:58:00,4761.456055
4769.344727,2017-09-05T21:59:00,4769.344727
4776.659912,2017-09-05T22:00:00,4776.659912
4784.118652,2017-09-05T22:01:00,4784.118652
4790.812012,2017-09-05T22:02:00,4790.812012
4798.060059,2017-09-05T22:03:00,4798.060059
4805.251139,2017-09-05T22:04:00,4805.251139
4812.136068,2017-09-05T22:05:00,4812.136068
4819.69043,2017-09-05T22:06:00,4819.69043
4823.993164,2017-09-05T22:07:00,4823.993164
4828.296387,2017-09-05T22:08:00,4828.296387
4833.077474,2017-09-05T22:09:00,4833.077474
4836.787891,2017-09-05T22:10:00,4836.787891
4845.738379,2017-09-05T22:11:00,4845.738379
4853.254232,2017-09-05T22:12:00,4853.254232
4859.947917,2017-09-05T22:13:00,4859.947917
4865.685221,2017-09-05T22:14:00,4865.685221
4872.474609,2017-09-05T22:15:00,4872.474609
4876.777507,2017-09-05T22:16:00,4876.777507
4884.618327,2017-09-05T22:17:00,4884.618327
4889.781901,2017-09-05T22:18:00,4889.781901
4895.997559,2017-09-05T22:19:00,4895.997559
4902.787109,2017-09-05T22:20:00,4902.787109
4910.197754,2017-09-05T22:21:00,4910.197754
4915.791504,2017-09-05T22:22:00,4915.791504
4924.397461,2017-09-05T22:23:00,4924.397461
4930.995605,2017-09-05T22:24:00,4930.995605
4938.263102,2017-09-05T22:25:00,4938.263102
4945.339111,2017-09-05T22:26:00,4945.339111
4951.937012,2017-09-05T22:27:00,4951.937012
4959.109082,2017-09-05T22:28:00,4959.109082
4965.515788,2017-09-05T22:29:00,4965.515788
4973.050879,2017-09-05T22:30:00,4973.050879
4980.337402,2017-09-05T22:31:00,4980.337402
4987.580933,2017-09-05T22:32:00,4987.580933
4995.11141,2017-09-05T22:33:00,4995.11141
5001.708984,2017-09-05T22:34:00,5001.708984
5009.282373,2017-09-05T22:35:00,5009.282373
5015.334961,2017-09-05T22:36:00,5015.334961
5023.080811,2017-09-05T22:37:00,5023.080811
5029.291455,2017-09-05T22:38:00,5029.291455
5036.58512,2017-09-05T22:39:00,5036.58512
5044.07959,2017-09-05T22:40:00,5044.07959
5051.452734,2017-09-05T22:41:00,5051.452734
5057.778101,2017-09-05T22:42:00,5057.778101
5064.060278,2017-09-05T22:43:00,5064.060278
5070.988037,2017-09-05T22:44:00,5070.988037
5078.59021,2017-09-05T22:45:00,5078.59021
5085.62797,2017-09-05T22:46:00,5085.62797
5092.723104,2017-09-05T22:47:00,5092.723104
5099.397502,2017-09-05T22:48:00,5099.397502
5105.727686,2017-09-05T22:49:00,5105.727686
5113.057568,2017-09-05T22:50:00,5113.057568
5120.54952,2017-09-05T22:51:00,5120.54952
5128.060742,2017-09-05T22:52:00,5128.060742
5135.026888,2017-09-05T22:53:00,5135.026888
5141.825846,2017-09-05T22:54:00,5141.825846
5147.718298,2017-09-05T22:55:00,5147.718298
5154.715658,2017-09-05T22:56:00,5154.715658
5161.738908,2017-09-05T22:57:00,5161.738908
5169.642725,2017-09-05T22:58:00,5169.642725
5175.52918,2017-09-05T22:59:00,5175.52918
5182.695313,2017-09-05T23:00:00,5182.695313
5189.364697,2017-09-05T23:01:00,5189.364697
5196.885758,2017-09-05T23:02:00,5196.885758
5203.364437,2017-09-05T23:03:00,5203.364437
5211.095215,2017-09-05T23:04:00,5211.095215
5217.991455,2017-09-05T23:05:00,5217.991455
5223.72877,2017-09-05T23:06:00,5223.72877
5231.17627,2017-09-05T23:07:00,5231.17627
5237.831299,2017-09-05T23:08:00,5237.831299
5244.865234,2017-09-05T23:09:00,5244.865234
5251.801807,2017-09-05T23:10:00,5251.801807
5257.854834,2017-09-05T23:11:00,5257.854834
5264.740234,2017-09-05T23:12:00,5264.740234
5272.82959,2017-09-05T23:13:00,5272.82959
5278.2896,2017-09-05T23:14:00,5278.2896
5286.025635,2017-09-05T23:15:00,5286.025635
5293.911151,2017-09-05T23:16:00,5293.911151
5299.738281,2017-09-05T23:17:00,5299.738281
5308.210124,2017-09-05T23:18:00,5308.210124
5314.167358,2017-09-05T23:19:00,5314.167358
5320.464307,2017-09-05T23:20:00,5320.464307
5327.679199,2017-09-05T23:21:00,5327.679199
5335.413086,2017-09-05T23:22:00,5335.413086
5343.036051,2017-09-05T23:23:00,5343.036051
5348.69906,2017-09-05T23:24:00,5348.69906
5356.609937,2017-09-05T23:25:00,5356.609937
5363.633219,2017-09-05T23:26:00,5363.633219
5371.024854,2017-09-05T23:27:00,5371.024854
5377.106738,2017-09-05T23:28:00,5377.106738
5384.364746,2017-09-05T23:29:00,5384.364746
5390.465413,2017-09-05T23:30:00,5390.465413
5397.828044,2017-09-05T23:31:00,5397.828044
5403.641846,2017-09-05T23:32:00,5403.641846
5410.627384,2017-09-05T23:33:00,5410.627384
5418.150732,2017-09-05T23:34:00,5418.150732
5423.966813,2017-09-05T23:35:00,5423.966813
5430.808716,2017-09-05T23:36:00,5430.808716
5437.822437,2017-09-05T23:37:00,5437.822437
5443.373633,2017-09-05T23:38:00,5443.373633
5452.323844,2017-09-05T23:39:00,5452.323844
5457.907918,2017-09-05T23:40:00,5457.907918
5465.008789,2017-09-05T23:41:00,5465.008789
5470.516807,2017-09-05T23:42:00,5470.516807
5478.69681,2017-09-05T23:43:00,5478.69681
5485.390186,2017-09-05T23:44:00,5485.390186
5491.152883,2017-09-05T23:45:00,5491.152883
5496.759701,2017-09-05T23:46:00,5496.759701
5504.199805,2017-09-05T23:47:00,5504.199805
5511.23763,2017-09-05T23:48:00,5511.23763
5517.032292,2017-09-05T23:49:00,5517.032292
5522.635547,2017-09-05T23:50:00,5522.635547
5530.094238,2017-09-05T23:51:00,5530.094238
5536.577441,2017-09-05T23:52:00,5536.577441
5543.416504,2017-09-05T23:53:00,5543.416504
5549.271289,2017-09-05T23:54:00,5549.271289
5555.969727,2017-09-05T23:55:00,5555.969727
5561.650098,2017-09-05T23:56:00,5561.650098
5568.802539,2017-09-05T23:57:00,5568.802539
5575.304688,2017-09-05T23:58:00,5575.304688
5582.763184,2017-09-05T23:59:00,5582.763184
5589.476514,2017-09-06T00:00:00,5589.476514
5595.21377,2017-09-06T00:01:00,5595.21377
5602.500488,2017-09-06T00:02:00,5602.500488
5609.568691,2017-09-06T00:03:00,5609.568691
5615.707773,2017-09-06T00:04:00,5615.707773
