,DATETIME,Level
9070.259245,2017-09-06T07:26:00,9070.259245
9070.16901,2017-09-06T07:27:00,9070.16901
9070.429688,2017-09-06T07:28:00,9070.429688
9070.55,2017-09-06T07:29:00,9070.55
9070.128906,2017-09-06T07:30:00,9070.128906
9070.128906,2017-09-06T07:31:00,9070.128906
9071.332031,2017-09-06T07:32:00,9071.332031
9070.128906,2017-09-06T07:33:00,9070.128906
9070.128906,2017-09-06T07:34:00,9070.128906
9069.607552,2017-09-06T07:35:00,9069.607552
9069.316797,2017-09-06T07:36:00,9069.316797
9069.958464,2017-09-06T07:37:00,9069.958464
9070.128906,2017-09-06T07:38:00,9070.128906
9071.301953,2017-09-06T07:39:00,9071.301953
9069.858203,2017-09-06T07:40:00,9069.858203
9069.226563,2017-09-06T07:41:00,9069.226563
9069.226563,2017-09-06T07:42:00,9069.226563
9069.918359,2017-09-06T07:43:00,9069.918359
9069.898307,2017-09-06T07:44:00,9069.898307
9070.058724,2017-09-06T07:45:00,9070.058724
9069.29875,2017-09-06T07:46:00,9069.29875
9069.918359,2017-09-06T07:47:00,9069.918359
9070.299349,2017-09-06T07:48:00,9070.299349
9069.998568,2017-09-06T07:49:00,9069.998568
9069.958464,2017-09-06T07:50:00,9069.958464
9069.998568,2017-09-06T07:51:00,9069.998568
9070.805664,2017-09-06T07:52:00,9070.805664
9070.138932,2017-09-06T07:53:00,9070.138932
9069.933398,2017-09-06T07:54:00,9069.933398
9071.452344,2017-09-06T07:55:00,9071.452344
9071.407227,2017-09-06T07:56:00,9071.407227
9069.647656,2017-09-06T07:57:00,9069.647656
9070.128906,2017-09-06T07:58:00,9070.128906
9070.07627,2017-09-06T07:59:00,9070.07627
9071.452344,2017-09-06T08:00:00,9071.452344
9069.918359,2017-09-06T08:01:00,9069.918359
9071.542578,2017-09-06T08:02:00,9071.542578
9071.632813,2017-09-06T08:03:00,9071.632813
9071.632813,2017-09-06T08:04:00,9071.632813
9071.121484,2017-09-06T08:05:00,9071.121484
9070.616172,2017-09-06T08:06:00,9070.616172
9071.369629,2017-09-06T08:07:00,9071.369629
9069.993555,2017-09-06T08:08:00,9069.993555
9069.963477,2017-09-06T08:09:00,9069.963477
9069.993555,2017-09-06T08:10:00,9069.993555
9071.181641,2017-09-06T08:11:00,9071.181641
9071.497461,2017-09-06T08:12:00,9071.497461
9069.828125,2017-09-06T08:13:00,9069.828125
9070.309375,2017-09-06T08:14:00,9070.309375
9070.128906,2017-09-06T08:15:00,9070.128906
9070.128906,2017-09-06T08:16:00,9070.128906
9070.414648,2017-09-06T08:17:00,9070.414648
9070.429688,2017-09-06T08:18:00,9070.429688
9071.572656,2017-09-06T08:19:00,9071.572656
9070.128906,2017-09-06T08:20:00,9070.128906
9070.128906,2017-09-06T08:21:00,9070.128906
9070.128906,2017-09-06T08:22:00,9070.128906
9071.632813,2017-09-06T08:23:00,9071.632813
9069.828125,2017-09-06T08:24:00,9069.828125
9069.828125,2017-09-06T08:25:00,9069.828125
9069.990547,2017-09-06T08:26:00,9069.990547
9071.708008,2017-09-06T08:27:00,9071.708008
9070.314388,2017-09-06T08:28:00,9070.314388
9070.058724,2017-09-06T08:29:00,9070.058724
9071.159082,2017-09-06T08:30:00,9071.159082
9069.737891,2017-09-06T08:31:00,9069.737891
9070.098828,2017-09-06T08:32:00,9070.098828
9070.354492,2017-09-06T08:33:00,9070.354492
9070.153971,2017-09-06T08:34:00,9070.153971
9069.828125,2017-09-06T08:35:00,9069.828125
9069.286719,2017-09-06T08:36:00,9069.286719
9069.957031,2017-09-06T08:37:00,9069.957031
9069.358906,2017-09-06T08:38:00,9069.358906
9071.532552,2017-09-06T08:39:00,9071.532552
9071.933594,2017-09-06T08:40:00,9071.933594
9071.793229,2017-09-06T08:41:00,9071.793229
9071.773177,2017-09-06T08:42:00,9071.773177
9071.793229,2017-09-06T08:43:00,9071.793229
9070.509896,2017-09-06T08:44:00,9070.509896
9069.647656,2017-09-06T08:45:00,9069.647656
9069.988542,2017-09-06T08:46:00,9069.988542
9071.5125,2017-09-06T08:47:00,9071.5125
9070.219141,2017-09-06T08:48:00,9070.219141
9071.03125,2017-09-06T08:49:00,9071.03125
9070.429688,2017-09-06T08:50:00,9070.429688
9069.996563,2017-09-06T08:51:00,9069.996563
9071.08138,2017-09-06T08:52:00,9071.08138
9070.279297,2017-09-06T08:53:00,9070.279297
9070.128906,2017-09-06T08:54:00,9070.128906
9071.482422,2017-09-06T08:55:00,9071.482422
9070.189063,2017-09-06T08:56:00,9070.189063
9071.713021,2017-09-06T08:57:00,9071.713021
9070.128906,2017-09-06T08:58:00,9070.128906
9070.128906,2017-09-06T08:59:00,9070.128906
9070.730469,2017-09-06T09:00:00,9070.730469
9070.06875,2017-09-06T09:01:00,9070.06875
9070.369531,2017-09-06T09:02:00,9070.369531
9069.828125,2017-09-06T09:03:00,9069.828125
9070.489844,2017-09-06T09:04:00,9070.489844
9070.580078,2017-09-06T09:05:00,9070.580078
9070.008594,2017-09-06T09:06:00,9070.008594
9070.11888,2017-09-06T09:07:00,9070.11888
9070.249219,2017-09-06T09:08:00,9070.249219
9071.332031,2017-09-06T09:09:00,9071.332031
9069.918359,2017-09-06T09:10:00,9069.918359
9070.128906,2017-09-06T09:11:00,9070.128906
9070.128906,2017-09-06T09:12:00,9070.128906
9071.765156,2017-09-06T09:13:00,9071.765156
9071.753125,2017-09-06T09:14:00,9071.753125
9070.429688,2017-09-06T09:15:00,9070.429688
9070.389583,2017-09-06T09:16:00,9070.389583
9070.209115,2017-09-06T09:17:00,9070.209115
9071.813281,2017-09-06T09:18:00,9071.813281
9070.128906,2017-09-06T09:19:00,9070.128906
9070.128906,2017-09-06T09:20:00,9070.128906
9069.988542,2017-09-06T09:21:00,9069.988542
9069.96849,2017-09-06T09:22:00,9069.96849
9070.128906,2017-09-06T09:23:00,9070.128906
9070.128906,2017-09-06T09:24:00,9070.128906
9070.22389,2017-09-06T09:25:00,9070.22389
9070.700391,2017-09-06T09:26:00,9070.700391
9071.632813,2017-09-06T09:27:00,9071.632813
9070.880859,2017-09-06T09:28:00,9070.880859
9071.001172,2017-09-06T09:29:00,9071.001172
9071.632813,2017-09-06T09:30:00,9071.632813
9071.091406,2017-09-06T09:31:00,9071.091406
9071.482422,2017-09-06T09:32:00,9071.482422
9071.301953,2017-09-06T09:33:00,9071.301953
9071.542578,2017-09-06T09:34:00,9071.542578
9071.091406,2017-09-06T09:35:00,9071.091406
9070.369531,2017-09-06T09:36:00,9070.369531
9071.632813,2017-09-06T09:37:00,9071.632813
9070.489844,2017-09-06T09:38:00,9070.489844
9071.738086,2017-09-06T09:39:00,9071.738086
9070.694375,2017-09-06T09:40:00,9070.694375
9071.903516,2017-09-06T09:41:00,9071.903516
9071.843359,2017-09-06T09:42:00,9071.843359
9071.637826,2017-09-06T09:43:00,9071.637826
9070.459766,2017-09-06T09:44:00,9070.459766
9071.858398,2017-09-06T09:45:00,9071.858398
9069.5875,2017-09-06T09:46:00,9069.5875
9071.798242,2017-09-06T09:47:00,9071.798242
9071.903516,2017-09-06T09:48:00,9071.903516
9070.504883,2017-09-06T09:49:00,9070.504883
9070.64625,2017-09-06T09:50:00,9070.64625
9071.632813,2017-09-06T09:51:00,9071.632813
9070.204102,2017-09-06T09:52:00,9070.204102
9070.128906,2017-09-06T09:53:00,9070.128906
9070.700391,2017-09-06T09:54:00,9070.700391
9070.128906,2017-09-06T09:55:00,9070.128906
9070.956055,2017-09-06T09:56:00,9070.956055
9070.174023,2017-09-06T09:57:00,9070.174023
9070.309375,2017-09-06T09:58:00,9070.309375
9071.632813,2017-09-06T09:59:00,9071.632813
9072.138125,2017-09-06T10:00:00,9072.138125
9070.694375,2017-09-06T10:01:00,9070.694375
9070.219141,2017-09-06T10:02:00,9070.219141
9071.933594,2017-09-06T10:03:00,9071.933594
9070.712422,2017-09-06T10:04:00,9070.712422
9070.023633,2017-09-06T10:05:00,9070.023633
9071.325893,2017-09-06T10:06:00,9071.325893
9071.632813,2017-09-06T10:07:00,9071.632813
9071.682943,2017-09-06T10:08:00,9071.682943
9071.783203,2017-09-06T10:09:00,9071.783203
9070.880859,2017-09-06T10:10:00,9070.880859
9071.332031,2017-09-06T10:11:00,9071.332031
9071.632813,2017-09-06T10:12:00,9071.632813
9071.332031,2017-09-06T10:13:00,9071.332031
9069.75293,2017-09-06T10:14:00,9069.75293
9070.128906,2017-09-06T10:15:00,9070.128906
9070.429688,2017-09-06T10:16:00,9070.429688
9071.682943,2017-09-06T10:17:00,9071.682943
9071.181641,2017-09-06T10:18:00,9071.181641
9069.527344,2017-09-06T10:19:00,9069.527344
9071.632813,2017-09-06T10:20:00,9071.632813
9071.632813,2017-09-06T10:21:00,9071.632813
9071.632813,2017-09-06T10:22:00,9071.632813
9071.332031,2017-09-06T10:23:00,9071.332031
9071.632813,2017-09-06T10:24:00,9071.632813
9071.332031,2017-09-06T10:25:00,9071.332031
9070.880859,2017-09-06T10:26:00,9070.880859
9071.883464,2017-09-06T10:27:00,9071.883464
9071.682943,2017-09-06T10:28:00,9071.682943
9069.828125,2017-09-06T10:29:00,9069.828125
9071.833333,2017-09-06T10:30:00,9071.833333
9069.828125,2017-09-06T10:31:00,9069.828125
9071.03125,2017-09-06T10:32:00,9071.03125
9071.332031,2017-09-06T10:33:00,9071.332031
9070.429688,2017-09-06T10:34:00,9070.429688
9071.632813,2017-09-06T10:35:00,9071.632813
9071.632813,2017-09-06T10:36:00,9071.632813
9069.828125,2017-09-06T10:37:00,9069.828125
9071.432292,2017-09-06T10:38:00,9071.432292
9070.354492,2017-09-06T10:39:00,9070.354492
9072.134115,2017-09-06T10:40:00,9072.134115
9071.03125,2017-09-06T10:41:00,9071.03125
9071.03125,2017-09-06T10:42:00,9071.03125
9071.03125,2017-09-06T10:43:00,9071.03125
9071.833333,2017-09-06T10:44:00,9071.833333
9071.933594,2017-09-06T10:45:00,9071.933594
9071.933594,2017-09-06T10:46:00,9071.933594
9071.933594,2017-09-06T10:47:00,9071.933594
9071.632813,2017-09-06T10:48:00,9071.632813
9072.033854,2017-09-06T10:49:00,9072.033854
9071.632813,2017-09-06T10:50:00,9071.632813
9071.933594,2017-09-06T10:51:00,9071.933594
9071.632813,2017-09-06T10:52:00,9071.632813
9071.933594,2017-09-06T10:53:00,9071.933594
9071.632813,2017-09-06T10:54:00,9071.632813
9071.632813,2017-09-06T10:55:00,9071.632813
9073.136719,2017-09-06T10:56:00,9073.136719
9071.933594,2017-09-06T10:57:00,9071.933594
9071.632813,2017-09-06T10:58:00,9071.632813
9070.920436,2017-09-06T10:59:00,9070.920436
9071.482422,2017-09-06T11:00:00,9071.482422
9072.565234,2017-09-06T11:01:00,9072.565234
9070.790625,2017-09-06T11:02:00,9070.790625
9069.843164,2017-09-06T11:03:00,9069.843164
9071.82832,2017-09-06T11:04:00,9071.82832
9070.694375,2017-09-06T11:05:00,9070.694375
9071.632813,2017-09-06T11:06:00,9071.632813
9070.128906,2017-09-06T11:07:00,9070.128906
9071.933594,2017-09-06T11:08:00,9071.933594
9070.880859,2017-09-06T11:09:00,9070.880859
9071.557617,2017-09-06T11:10:00,9071.557617
9070.309375,2017-09-06T11:11:00,9070.309375
9071.422266,2017-09-06T11:12:00,9071.422266
9071.587695,2017-09-06T11:13:00,9071.587695
9071.121484,2017-09-06T11:14:00,9071.121484
9071.926074,2017-09-06T11:15:00,9071.926074
9070.204102,2017-09-06T11:16:00,9070.204102
9071.337044,2017-09-06T11:17:00,9071.337044
9071.482422,2017-09-06T11:18:00,9071.482422
9071.933594,2017-09-06T11:19:00,9071.933594
9071.482422,2017-09-06T11:20:00,9071.482422
9072.37875,2017-09-06T11:21:00,9072.37875
9072.57125,2017-09-06T11:22:00,9072.57125
9071.843359,2017-09-06T11:23:00,9071.843359
9071.878451,2017-09-06T11:24:00,9071.878451
9071.687956,2017-09-06T11:25:00,9071.687956
9071.271875,2017-09-06T11:26:00,9071.271875
9070.760547,2017-09-06T11:27:00,9070.760547
9072.79834,2017-09-06T11:28:00,9072.79834
9070.956055,2017-09-06T11:29:00,9070.956055
9071.888477,2017-09-06T11:30:00,9071.888477
9070.204102,2017-09-06T11:31:00,9070.204102
9072.815885,2017-09-06T11:32:00,9072.815885
9071.692969,2017-09-06T11:33:00,9071.692969
9070.128906,2017-09-06T11:34:00,9070.128906
9071.632813,2017-09-06T11:35:00,9071.632813
9071.632813,2017-09-06T11:36:00,9071.632813
9071.632813,2017-09-06T11:37:00,9071.632813
9071.632813,2017-09-06T11:38:00,9071.632813
9071.542578,2017-09-06T11:39:00,9071.542578
9069.828125,2017-09-06T11:40:00,9069.828125
9070.790625,2017-09-06T11:41:00,9070.790625
9071.72806,2017-09-06T11:42:00,9071.72806
9071.632813,2017-09-06T11:43:00,9071.632813
9071.632813,2017-09-06T11:44:00,9071.632813
9072.685547,2017-09-06T11:45:00,9072.685547
9071.03125,2017-09-06T11:46:00,9071.03125
9070.429688,2017-09-06T11:47:00,9070.429688
9071.151563,2017-09-06T11:48:00,9071.151563
9071.372135,2017-09-06T11:49:00,9071.372135
9070.730469,2017-09-06T11:50:00,9070.730469
9070.309375,2017-09-06T11:51:00,9070.309375
9071.552604,2017-09-06T11:52:00,9071.552604
9071.392188,2017-09-06T11:53:00,9071.392188
9071.632813,2017-09-06T11:54:00,9071.632813
9070.730469,2017-09-06T11:55:00,9070.730469
9071.632813,2017-09-06T11:56:00,9071.632813
9071.713021,2017-09-06T11:57:00,9071.713021
9071.442318,2017-09-06T11:58:00,9071.442318
9071.632813,2017-09-06T11:59:00,9071.632813
9071.933594,2017-09-06T12:00:00,9071.933594
9070.850781,2017-09-06T12:01:00,9070.850781
9071.723047,2017-09-06T12:02:00,9071.723047
9071.843359,2017-09-06T12:03:00,9071.843359
9070.489844,2017-09-06T12:04:00,9070.489844
9072.896094,2017-09-06T12:05:00,9072.896094
9071.743099,2017-09-06T12:06:00,9071.743099
9071.933594,2017-09-06T12:07:00,9071.933594
9070.730469,2017-09-06T12:08:00,9070.730469
9071.933594,2017-09-06T12:09:00,9071.933594
9070.189063,2017-09-06T12:10:00,9070.189063
9071.03125,2017-09-06T12:11:00,9071.03125
9071.392188,2017-09-06T12:12:00,9071.392188
9070.875673,2017-09-06T12:13:00,9070.875673
9070.655273,2017-09-06T12:14:00,9070.655273
9071.723047,2017-09-06T12:15:00,9071.723047
9071.667904,2017-09-06T12:16:00,9071.667904
9071.632813,2017-09-06T12:17:00,9071.632813
9071.898503,2017-09-06T12:18:00,9071.898503
9071.667904,2017-09-06T12:19:00,9071.667904
9071.632813,2017-09-06T12:20:00,9071.632813
9071.021224,2017-09-06T12:21:00,9071.021224
9071.863411,2017-09-06T12:22:00,9071.863411
9071.211719,2017-09-06T12:23:00,9071.211719
9071.482422,2017-09-06T12:24:00,9071.482422
9071.632813,2017-09-06T12:25:00,9071.632813
9071.632813,2017-09-06T12:26:00,9071.632813
9071.632813,2017-09-06T12:27:00,9071.632813
9071.632813,2017-09-06T12:28:00,9071.632813
9071.632813,2017-09-06T12:29:00,9071.632813
9071.407227,2017-09-06T12:30:00,9071.407227
9071.5125,2017-09-06T12:31:00,9071.5125
9070.354492,2017-09-06T12:32:00,9070.354492
9070.354492,2017-09-06T12:33:00,9070.354492
9070.519922,2017-09-06T12:34:00,9070.519922
9071.933594,2017-09-06T12:35:00,9071.933594
9071.392188,2017-09-06T12:36:00,9071.392188
9071.08138,2017-09-06T12:37:00,9071.08138
9070.369531,2017-09-06T12:38:00,9070.369531
9071.768164,2017-09-06T12:39:00,9071.768164
9071.632813,2017-09-06T12:40:00,9071.632813
9071.632813,2017-09-06T12:41:00,9071.632813
9069.828125,2017-09-06T12:42:00,9069.828125
9070.104844,2017-09-06T12:43:00,9070.104844
9069.986035,2017-09-06T12:44:00,9069.986035
9070.128906,2017-09-06T12:45:00,9070.128906
9070.128906,2017-09-06T12:46:00,9070.128906
9071.444824,2017-09-06T12:47:00,9071.444824
9071.554609,2017-09-06T12:48:00,9071.554609
9070.409635,2017-09-06T12:49:00,9070.409635
9071.001172,2017-09-06T12:50:00,9071.001172
9071.181641,2017-09-06T12:51:00,9071.181641
9070.519922,2017-09-06T12:52:00,9070.519922
9070.249219,2017-09-06T12:53:00,9070.249219
9070.910938,2017-09-06T12:54:00,9070.910938
9069.898307,2017-09-06T12:55:00,9069.898307
9070.128906,2017-09-06T12:56:00,9070.128906
9070.128906,2017-09-06T12:57:00,9070.128906
9070.128906,2017-09-06T12:58:00,9070.128906
9070.309375,2017-09-06T12:59:00,9070.309375
9071.793229,2017-09-06T13:00:00,9071.793229
9071.301953,2017-09-06T13:01:00,9071.301953
9070.971094,2017-09-06T13:02:00,9070.971094
9071.602734,2017-09-06T13:03:00,9071.602734
9071.632813,2017-09-06T13:04:00,9071.632813
9071.903516,2017-09-06T13:05:00,9071.903516
9072.224349,2017-09-06T13:06:00,9072.224349
9069.366927,2017-09-06T13:07:00,9069.366927
9070.038672,2017-09-06T13:08:00,9070.038672
9071.783203,2017-09-06T13:09:00,9071.783203
9071.632813,2017-09-06T13:10:00,9071.632813
9069.852188,2017-09-06T13:11:00,9069.852188
9071.181641,2017-09-06T13:12:00,9071.181641
9072.535156,2017-09-06T13:13:00,9072.535156
9070.670313,2017-09-06T13:14:00,9070.670313
9071.572656,2017-09-06T13:15:00,9071.572656
9070.128906,2017-09-06T13:16:00,9070.128906
9071.713021,2017-09-06T13:17:00,9071.713021
9070.008594,2017-09-06T13:18:00,9070.008594
9071.03125,2017-09-06T13:19:00,9071.03125
9071.091406,2017-09-06T13:20:00,9071.091406
9070.850781,2017-09-06T13:21:00,9070.850781
9071.632813,2017-09-06T13:22:00,9071.632813
9070.730469,2017-09-06T13:23:00,9070.730469
9070.128906,2017-09-06T13:24:00,9070.128906
9070.058724,2017-09-06T13:25:00,9070.058724
9071.091406,2017-09-06T13:26:00,9071.091406
9071.680938,2017-09-06T13:27:00,9071.680938
9071.662891,2017-09-06T13:28:00,9071.662891
9070.429688,2017-09-06T13:29:00,9070.429688
9071.853385,2017-09-06T13:30:00,9071.853385
9069.918359,2017-09-06T13:31:00,9069.918359
9069.647656,2017-09-06T13:32:00,9069.647656
9070.128906,2017-09-06T13:33:00,9070.128906
9070.128906,2017-09-06T13:34:00,9070.128906
9071.753125,2017-09-06T13:35:00,9071.753125
9071.332031,2017-09-06T13:36:00,9071.332031
9071.332031,2017-09-06T13:37:00,9071.332031
9071.332031,2017-09-06T13:38:00,9071.332031
9071.632813,2017-09-06T13:39:00,9071.632813
9071.03125,2017-09-06T13:40:00,9071.03125
9070.429688,2017-09-06T13:41:00,9070.429688
9071.362109,2017-09-06T13:42:00,9071.362109
9070.820703,2017-09-06T13:43:00,9070.820703
9071.652865,2017-09-06T13:44:00,9071.652865
9071.332031,2017-09-06T13:45:00,9071.332031
9070.790625,2017-09-06T13:46:00,9070.790625
9070.048698,2017-09-06T13:47:00,9070.048698
9069.707813,2017-09-06T13:48:00,9069.707813
9071.632813,2017-09-06T13:49:00,9071.632813
9070.128906,2017-09-06T13:50:00,9070.128906
9070.956055,2017-09-06T13:51:00,9070.956055
9070.053711,2017-09-06T13:52:00,9070.053711
9070.730469,2017-09-06T13:53:00,9070.730469
9070.429688,2017-09-06T13:54:00,9070.429688
9070.504883,2017-09-06T13:55:00,9070.504883
9070.128906,2017-09-06T13:56:00,9070.128906
9071.632813,2017-09-06T13:57:00,9071.632813
9070.279297,2017-09-06T13:58:00,9070.279297
9071.632813,2017-09-06T13:59:00,9071.632813
9070.128906,2017-09-06T14:00:00,9070.128906
9070.379557,2017-09-06T14:01:00,9070.379557
9069.90332,2017-09-06T14:02:00,9069.90332
9070.128906,2017-09-06T14:03:00,9070.128906
9070.128906,2017-09-06T14:04:00,9070.128906
9070.128906,2017-09-06T14:05:00,9070.128906
9070.128906,2017-09-06T14:06:00,9070.128906
9069.627604,2017-09-06T14:07:00,9069.627604
9067.822917,2017-09-06T14:08:00,9067.822917
9069.527344,2017-09-06T14:09:00,9069.527344
9069.497266,2017-09-06T14:10:00,9069.497266
9069.489746,2017-09-06T14:11:00,9069.489746
9069.076172,2017-09-06T14:12:00,9069.076172
9070.128906,2017-09-06T14:13:00,9070.128906
9068.775391,2017-09-06T14:14:00,9068.775391
9069.452148,2017-09-06T14:15:00,9069.452148
9069.677734,2017-09-06T14:16:00,9069.677734
9069.828125,2017-09-06T14:17:00,9069.828125
9070.053711,2017-09-06T14:18:00,9070.053711
9070.128906,2017-09-06T14:19:00,9070.128906
9070.730469,2017-09-06T14:20:00,9070.730469
9070.103841,2017-09-06T14:21:00,9070.103841
9069.727865,2017-09-06T14:22:00,9069.727865
9068.925781,2017-09-06T14:23:00,9068.925781
9070.053711,2017-09-06T14:24:00,9070.053711
9069.038574,2017-09-06T14:25:00,9069.038574
9069.26416,2017-09-06T14:26:00,9069.26416
9069.90332,2017-09-06T14:27:00,9069.90332
9070.956055,2017-09-06T14:28:00,9070.956055
9069.226563,2017-09-06T14:29:00,9069.226563
9069.527344,2017-09-06T14:30:00,9069.527344
9070.008594,2017-09-06T14:31:00,9070.008594
9068.750326,2017-09-06T14:32:00,9068.750326
9069.376953,2017-09-06T14:33:00,9069.376953
9068.775391,2017-09-06T14:34:00,9068.775391
9069.452148,2017-09-06T14:35:00,9069.452148
9069.301758,2017-09-06T14:36:00,9069.301758
9069.953451,2017-09-06T14:37:00,9069.953451
9070.730469,2017-09-06T14:38:00,9070.730469
9070.730469,2017-09-06T14:39:00,9070.730469
9069.828125,2017-09-06T14:40:00,9069.828125
9069.85319,2017-09-06T14:41:00,9069.85319
9070.078776,2017-09-06T14:42:00,9070.078776
9069.978516,2017-09-06T14:43:00,9069.978516
9069.707813,2017-09-06T14:44:00,9069.707813
9069.828125,2017-09-06T14:45:00,9069.828125
9071.607747,2017-09-06T14:46:00,9071.607747
9070.880859,2017-09-06T14:47:00,9070.880859
9070.670313,2017-09-06T14:48:00,9070.670313
9069.953451,2017-09-06T14:49:00,9069.953451
9070.003581,2017-09-06T14:50:00,9070.003581
9070.580078,2017-09-06T14:51:00,9070.580078
9069.640137,2017-09-06T14:52:00,9069.640137
9070.730469,2017-09-06T14:53:00,9070.730469
9069.981065,2017-09-06T14:54:00,9069.981065
9071.271875,2017-09-06T14:55:00,9071.271875
9071.632813,2017-09-06T14:56:00,9071.632813
9070.128906,2017-09-06T14:57:00,9070.128906
9071.452344,2017-09-06T14:58:00,9071.452344
9070.279297,2017-09-06T14:59:00,9070.279297
9070.529948,2017-09-06T15:00:00,9070.529948
9069.828125,2017-09-06T15:01:00,9069.828125
9069.828125,2017-09-06T15:02:00,9069.828125
9070.880859,2017-09-06T15:03:00,9070.880859
9071.151563,2017-09-06T15:04:00,9071.151563
9069.908333,2017-09-06T15:05:00,9069.908333
9070.048698,2017-09-06T15:06:00,9070.048698
9069.747917,2017-09-06T15:07:00,9069.747917
9069.286719,2017-09-06T15:08:00,9069.286719
9069.828125,2017-09-06T15:09:00,9069.828125
9070.189063,2017-09-06T15:10:00,9070.189063
9071.452344,2017-09-06T15:11:00,9071.452344
9069.888281,2017-09-06T15:12:00,9069.888281
9069.808073,2017-09-06T15:13:00,9069.808073
9069.547396,2017-09-06T15:14:00,9069.547396
9070.128906,2017-09-06T15:15:00,9070.128906
9071.362109,2017-09-06T15:16:00,9071.362109
9070.610156,2017-09-06T15:17:00,9070.610156
9071.452344,2017-09-06T15:18:00,9071.452344
9069.948438,2017-09-06T15:19:00,9069.948438
9069.828125,2017-09-06T15:20:00,9069.828125
9071.231771,2017-09-06T15:21:00,9071.231771
9071.03125,2017-09-06T15:22:00,9071.03125
9069.407031,2017-09-06T15:23:00,9069.407031
9069.948438,2017-09-06T15:24:00,9069.948438
9069.828125,2017-09-06T15:25:00,9069.828125
9071.632813,2017-09-06T15:26:00,9071.632813
9070.369531,2017-09-06T15:27:00,9070.369531
9070.580078,2017-09-06T15:28:00,9070.580078
9071.392188,2017-09-06T15:29:00,9071.392188
9071.332031,2017-09-06T15:30:00,9071.332031
9071.211719,2017-09-06T15:31:00,9071.211719
9069.48724,2017-09-06T15:32:00,9069.48724
9070.610156,2017-09-06T15:33:00,9070.610156
9070.06875,2017-09-06T15:34:00,9070.06875
9071.362109,2017-09-06T15:35:00,9071.362109
9069.306771,2017-09-06T15:36:00,9069.306771
9067.6625,2017-09-06T15:37:00,9067.6625
9069.617578,2017-09-06T15:38:00,9069.617578
9068.905729,2017-09-06T15:39:00,9068.905729
9069.731875,2017-09-06T15:40:00,9069.731875
9070.429688,2017-09-06T15:41:00,9070.429688
9070.670313,2017-09-06T15:42:00,9070.670313
9069.066146,2017-09-06T15:43:00,9069.066146
9067.421875,2017-09-06T15:44:00,9067.421875
9069.828125,2017-09-06T15:45:00,9069.828125
9069.346875,2017-09-06T15:46:00,9069.346875
9069.617578,2017-09-06T15:47:00,9069.617578
9070.38457,2017-09-06T15:48:00,9070.38457
9071.055313,2017-09-06T15:49:00,9071.055313
9069.988542,2017-09-06T15:50:00,9069.988542
9069.250625,2017-09-06T15:51:00,9069.250625
9068.961875,2017-09-06T15:52:00,9068.961875
9069.659688,2017-09-06T15:53:00,9069.659688
9067.752734,2017-09-06T15:54:00,9067.752734
9067.993359,2017-09-06T15:55:00,9067.993359
9068.625,2017-09-06T15:56:00,9068.625
9067.609863,2017-09-06T15:57:00,9067.609863
9069.316797,2017-09-06T15:58:00,9069.316797
9067.903125,2017-09-06T15:59:00,9067.903125
9069.286719,2017-09-06T16:00:00,9069.286719
9067.361719,2017-09-06T16:01:00,9067.361719
9068.173828,2017-09-06T16:02:00,9068.173828
9068.233984,2017-09-06T16:03:00,9068.233984
9067.121094,2017-09-06T16:04:00,9067.121094
9068.89069,2017-09-06T16:05:00,9068.89069
9068.78291,2017-09-06T16:06:00,9068.78291
9067.361719,2017-09-06T16:07:00,9067.361719
9068.955859,2017-09-06T16:08:00,9068.955859
9068.625,2017-09-06T16:09:00,9068.625
9066.820313,2017-09-06T16:10:00,9066.820313
9068.173828,2017-09-06T16:11:00,9068.173828
9067.933203,2017-09-06T16:12:00,9067.933203
9067.451953,2017-09-06T16:13:00,9067.451953
9067.301563,2017-09-06T16:14:00,9067.301563
9069.296745,2017-09-06T16:15:00,9069.296745
9070.38457,2017-09-06T16:16:00,9070.38457
9069.331836,2017-09-06T16:17:00,9069.331836
9069.527344,2017-09-06T16:18:00,9069.527344
9069.762956,2017-09-06T16:19:00,9069.762956
9069.256641,2017-09-06T16:20:00,9069.256641
9069.292734,2017-09-06T16:21:00,9069.292734
9068.820508,2017-09-06T16:22:00,9068.820508
9069.473203,2017-09-06T16:23:00,9069.473203
9068.670117,2017-09-06T16:24:00,9068.670117
9067.973307,2017-09-06T16:25:00,9067.973307
9066.820313,2017-09-06T16:26:00,9066.820313
9067.256445,2017-09-06T16:27:00,9067.256445
9067.241406,2017-09-06T16:28:00,9067.241406
9069.181445,2017-09-06T16:29:00,9069.181445
9068.660091,2017-09-06T16:30:00,9068.660091
9068.925781,2017-09-06T16:31:00,9068.925781
9068.203906,2017-09-06T16:32:00,9068.203906
9067.098535,2017-09-06T16:33:00,9067.098535
9067.940723,2017-09-06T16:34:00,9067.940723
9069.331836,2017-09-06T16:35:00,9069.331836
9069.527344,2017-09-06T16:36:00,9069.527344
9069.527344,2017-09-06T16:37:00,9069.527344
9069.527344,2017-09-06T16:38:00,9069.527344
9070.429688,2017-09-06T16:39:00,9070.429688
9069.539375,2017-09-06T16:40:00,9069.539375
9068.865625,2017-09-06T16:41:00,9068.865625
9069.5875,2017-09-06T16:42:00,9069.5875
9068.865625,2017-09-06T16:43:00,9068.865625
9066.8925,2017-09-06T16:44:00,9066.8925
