,DATETIME,Level
5235.688281,2017-09-15T05:01:00,5235.688281
5240.974235,2017-09-15T05:02:00,5240.974235
5245.437695,2017-09-15T05:03:00,5245.437695
5248.785547,2017-09-15T05:04:00,5248.785547
5256.010059,2017-09-15T05:05:00,5256.010059
5262.118164,2017-09-15T05:06:00,5262.118164
5268.549268,2017-09-15T05:07:00,5268.549268
5275.450146,2017-09-15T05:08:00,5275.450146
5281.417754,2017-09-15T05:09:00,5281.417754
5285.48207,2017-09-15T05:10:00,5285.48207
5289.194043,2017-09-15T05:11:00,5289.194043
5296.936963,2017-09-15T05:12:00,5296.936963
5301.601318,2017-09-15T05:13:00,5301.601318
5307.752383,2017-09-15T05:14:00,5307.752383
5315.212744,2017-09-15T05:15:00,5315.212744
5322.084351,2017-09-15T05:16:00,5322.084351
5325.385137,2017-09-15T05:17:00,5325.385137
5329.866211,2017-09-15T05:18:00,5329.866211
5336.170264,2017-09-15T05:19:00,5336.170264
5340.864014,2017-09-15T05:20:00,5340.864014
5348.279395,2017-09-15T05:21:00,5348.279395
5354.828125,2017-09-15T05:22:00,5354.828125
5362.632275,2017-09-15T05:23:00,5362.632275
5366.962207,2017-09-15T05:24:00,5366.962207
5369.912484,2017-09-15T05:25:00,5369.912484
5375.619482,2017-09-15T05:26:00,5375.619482
5381.12572,2017-09-15T05:27:00,5381.12572
5387.380664,2017-09-15T05:28:00,5387.380664
5396.239608,2017-09-15T05:29:00,5396.239608
5401.843616,2017-09-15T05:30:00,5401.843616
5406.977946,2017-09-15T05:31:00,5406.977946
5410.384448,2017-09-15T05:32:00,5410.384448
5416.41438,2017-09-15T05:33:00,5416.41438
5422.155412,2017-09-15T05:34:00,5422.155412
5426.491797,2017-09-15T05:35:00,5426.491797
5433.980094,2017-09-15T05:36:00,5433.980094
5441.665063,2017-09-15T05:37:00,5441.665063
5446.568896,2017-09-15T05:38:00,5446.568896
5451.228353,2017-09-15T05:39:00,5451.228353
5454.561589,2017-09-15T05:40:00,5454.561589
5460.126335,2017-09-15T05:41:00,5460.126335
5467.037557,2017-09-15T05:42:00,5467.037557
5473.331551,2017-09-15T05:43:00,5473.331551
5480.075996,2017-09-15T05:44:00,5480.075996
5486.609961,2017-09-15T05:45:00,5486.609961
5491.514063,2017-09-15T05:46:00,5491.514063
5495.552002,2017-09-15T05:47:00,5495.552002
5500.86748,2017-09-15T05:48:00,5500.86748
5505.849935,2017-09-15T05:49:00,5505.849935
5511.649764,2017-09-15T05:50:00,5511.649764
5519.044897,2017-09-15T05:51:00,5519.044897
5528.970801,2017-09-15T05:52:00,5528.970801
5529.793591,2017-09-15T05:53:00,5529.793591
5534.944209,2017-09-15T05:54:00,5534.944209
5542.251831,2017-09-15T05:55:00,5542.251831
5547.383838,2017-09-15T05:56:00,5547.383838
5551.436072,2017-09-15T05:57:00,5551.436072
5558.591642,2017-09-15T05:58:00,5558.591642
5566.756104,2017-09-15T05:59:00,5566.756104
5572.301501,2017-09-15T06:00:00,5572.301501
5575.644206,2017-09-15T06:01:00,5575.644206
5578.576953,2017-09-15T06:02:00,5578.576953
5586.734912,2017-09-15T06:03:00,5586.734912
5593.048779,2017-09-15T06:04:00,5593.048779
5597.75335,2017-09-15T06:05:00,5597.75335
5603.826172,2017-09-15T06:06:00,5603.826172
5610.619727,2017-09-15T06:07:00,5610.619727
5616.825505,2017-09-15T06:08:00,5616.825505
5620.70214,2017-09-15T06:09:00,5620.70214
5624.764518,2017-09-15T06:10:00,5624.764518
5629.389771,2017-09-15T06:11:00,5629.389771
5635.850195,2017-09-15T06:12:00,5635.850195
5645.034546,2017-09-15T06:13:00,5645.034546
5649.784509,2017-09-15T06:14:00,5649.784509
5653.154956,2017-09-15T06:15:00,5653.154956
5658.374723,2017-09-15T06:16:00,5658.374723
5663.9279,2017-09-15T06:17:00,5663.9279
5667.6396,2017-09-15T06:18:00,5667.6396
5673.160693,2017-09-15T06:19:00,5673.160693
5678.093921,2017-09-15T06:20:00,5678.093921
5684.89541,2017-09-15T06:21:00,5684.89541
5693.716895,2017-09-15T06:22:00,5693.716895
5696.113232,2017-09-15T06:23:00,5696.113232
5700.104346,2017-09-15T06:24:00,5700.104346
5705.326424,2017-09-15T06:25:00,5705.326424
5710.857031,2017-09-15T06:26:00,5710.857031
5715.612975,2017-09-15T06:27:00,5715.612975
5721.390007,2017-09-15T06:28:00,5721.390007
5726.489941,2017-09-15T06:29:00,5726.489941
5732.686328,2017-09-15T06:30:00,5732.686328
5737.687972,2017-09-15T06:31:00,5737.687972
5741.648672,2017-09-15T06:32:00,5741.648672
5744.648112,2017-09-15T06:33:00,5744.648112
5747.615977,2017-09-15T06:34:00,5747.615977
5752.361816,2017-09-15T06:35:00,5752.361816
5756.884277,2017-09-15T06:36:00,5756.884277
5760.408203,2017-09-15T06:37:00,5760.408203
5766.104883,2017-09-15T06:38:00,5766.104883
5770.392448,2017-09-15T06:39:00,5770.392448
5775.541569,2017-09-15T06:40:00,5775.541569
5778.909473,2017-09-15T06:41:00,5778.909473
5783.419902,2017-09-15T06:42:00,5783.419902
5786.79123,2017-09-15T06:43:00,5786.79123
5790.577344,2017-09-15T06:44:00,5790.577344
5793.357422,2017-09-15T06:45:00,5793.357422
5795.894805,2017-09-15T06:46:00,5795.894805
5802.656543,2017-09-15T06:47:00,5802.656543
5806.807031,2017-09-15T06:48:00,5806.807031
5811.623438,2017-09-15T06:49:00,5811.623438
5816.400423,2017-09-15T06:50:00,5816.400423
5819.070527,2017-09-15T06:51:00,5819.070527
5822.621167,2017-09-15T06:52:00,5822.621167
5825.601855,2017-09-15T06:53:00,5825.601855
5831.005078,2017-09-15T06:54:00,5831.005078
5834.088623,2017-09-15T06:55:00,5834.088623
5837.230762,2017-09-15T06:56:00,5837.230762
5842.223145,2017-09-15T06:57:00,5842.223145
5846.158203,2017-09-15T06:58:00,5846.158203
5852.289746,2017-09-15T06:59:00,5852.289746
5858.280508,2017-09-15T07:00:00,5858.280508
5860.28335,2017-09-15T07:01:00,5860.28335
5864.471094,2017-09-15T07:02:00,5864.471094
5868.006689,2017-09-15T07:03:00,5868.006689
5871.017017,2017-09-15T07:04:00,5871.017017
5876.112012,2017-09-15T07:05:00,5876.112012
5879.489014,2017-09-15T07:06:00,5879.489014
5884.525195,2017-09-15T07:07:00,5884.525195
5888.269629,2017-09-15T07:08:00,5888.269629
5892.968115,2017-09-15T07:09:00,5892.968115
5897.725684,2017-09-15T07:10:00,5897.725684
5901.6611,2017-09-15T07:11:00,5901.6611
5906.711963,2017-09-15T07:12:00,5906.711963
5909.364893,2017-09-15T07:13:00,5909.364893
5914.218164,2017-09-15T07:14:00,5914.218164
5917.812305,2017-09-15T07:15:00,5917.812305
5921.806323,2017-09-15T07:16:00,5921.806323
5925.418148,2017-09-15T07:17:00,5925.418148
5930.675293,2017-09-15T07:18:00,5930.675293
5937.15529,2017-09-15T07:19:00,5937.15529
5942.127832,2017-09-15T07:20:00,5942.127832
5945.475635,2017-09-15T07:21:00,5945.475635
5947.736719,2017-09-15T07:22:00,5947.736719
5951.760059,2017-09-15T07:23:00,5951.760059
5954.90791,2017-09-15T07:24:00,5954.90791
5960.070459,2017-09-15T07:25:00,5960.070459
5965.386091,2017-09-15T07:26:00,5965.386091
5970.672084,2017-09-15T07:27:00,5970.672084
5972.375122,2017-09-15T07:28:00,5972.375122
5976.596802,2017-09-15T07:29:00,5976.596802
5981.845642,2017-09-15T07:30:00,5981.845642
5987.058268,2017-09-15T07:31:00,5987.058268
5993.519287,2017-09-15T07:32:00,5993.519287
5997.704264,2017-09-15T07:33:00,5997.704264
5998.707479,2017-09-15T07:34:00,5998.707479
6001.350301,2017-09-15T07:35:00,6001.350301
6007.272705,2017-09-15T07:36:00,6007.272705
6014.809814,2017-09-15T07:37:00,6014.809814
6020.830078,2017-09-15T07:38:00,6020.830078
6024.868042,2017-09-15T07:39:00,6024.868042
6024.82417,2017-09-15T07:40:00,6024.82417
6028.318604,2017-09-15T07:41:00,6028.318604
6035.121826,2017-09-15T07:42:00,6035.121826
6042.267578,2017-09-15T07:43:00,6042.267578
6045.424357,2017-09-15T07:44:00,6045.424357
6047.798177,2017-09-15T07:45:00,6047.798177
6050.392253,2017-09-15T07:46:00,6050.392253
6056.510376,2017-09-15T07:47:00,6056.510376
6065.760645,2017-09-15T07:48:00,6065.760645
6070.239014,2017-09-15T07:49:00,6070.239014
6072.490316,2017-09-15T07:50:00,6072.490316
6073.285522,2017-09-15T07:51:00,6073.285522
6078.33903,2017-09-15T07:52:00,6078.33903
6083.263037,2017-09-15T07:53:00,6083.263037
6090.79541,2017-09-15T07:54:00,6090.79541
6094.723083,2017-09-15T07:55:00,6094.723083
6097.353923,2017-09-15T07:56:00,6097.353923
6099.752197,2017-09-15T07:57:00,6099.752197
6106.212769,2017-09-15T07:58:00,6106.212769
6113.700928,2017-09-15T07:59:00,6113.700928
6119.134318,2017-09-15T08:00:00,6119.134318
6122.878784,2017-09-15T08:01:00,6122.878784
6123.671338,2017-09-15T08:02:00,6123.671338
6125.595093,2017-09-15T08:03:00,6125.595093
6131.688354,2017-09-15T08:04:00,6131.688354
6139.176758,2017-09-15T08:05:00,6139.176758
6145.196777,2017-09-15T08:06:00,6145.196777
6149.308472,2017-09-15T08:07:00,6149.308472
6150.630005,2017-09-15T08:08:00,6150.630005
6153.052816,2017-09-15T08:09:00,6153.052816
6160.810221,2017-09-15T08:10:00,6160.810221
6166.267273,2017-09-15T08:11:00,6166.267273
6169.79126,2017-09-15T08:12:00,6169.79126
6172.801147,2017-09-15T08:13:00,6172.801147
6174.915723,2017-09-15T08:14:00,6174.915723
6180.657349,2017-09-15T08:15:00,6180.657349
6188.365967,2017-09-15T08:16:00,6188.365967
6193.651855,2017-09-15T08:17:00,6193.651855
6196.147868,2017-09-15T08:18:00,6196.147868
6199.290234,2017-09-15T08:19:00,6199.290234
6204.260132,2017-09-15T08:20:00,6204.260132
6208.528691,2017-09-15T08:21:00,6208.528691
6214.178809,2017-09-15T08:22:00,6214.178809
6217.996289,2017-09-15T08:23:00,6217.996289
6222.263932,2017-09-15T08:24:00,6222.263932
6227.510872,2017-09-15T08:25:00,6227.510872
6232.248763,2017-09-15T08:26:00,6232.248763
6235.704264,2017-09-15T08:27:00,6235.704264
6241.851953,2017-09-15T08:28:00,6241.851953
6245.835938,2017-09-15T08:29:00,6245.835938
6250.270239,2017-09-15T08:30:00,6250.270239
6253.236328,2017-09-15T08:31:00,6253.236328
6257.629375,2017-09-15T08:32:00,6257.629375
6262.985677,2017-09-15T08:33:00,6262.985677
6269.563867,2017-09-15T08:34:00,6269.563867
6274.772135,2017-09-15T08:35:00,6274.772135
6276.365723,2017-09-15T08:36:00,6276.365723
6282.270085,2017-09-15T08:37:00,6282.270085
6286.1271,2017-09-15T08:38:00,6286.1271
6290.120605,2017-09-15T08:39:00,6290.120605
6294.623568,2017-09-15T08:40:00,6294.623568
6299.165332,2017-09-15T08:41:00,6299.165332
6305.802148,2017-09-15T08:42:00,6305.802148
6309.325879,2017-09-15T08:43:00,6309.325879
6312.879443,2017-09-15T08:44:00,6312.879443
6318.20918,2017-09-15T08:45:00,6318.20918
6322.987188,2017-09-15T08:46:00,6322.987188
6327.435221,2017-09-15T08:47:00,6327.435221
6330.489616,2017-09-15T08:48:00,6330.489616
6335.854167,2017-09-15T08:49:00,6335.854167
6338.974668,2017-09-15T08:50:00,6338.974668
6343.234798,2017-09-15T08:51:00,6343.234798
6348.187663,2017-09-15T08:52:00,6348.187663
6354.491667,2017-09-15T08:53:00,6354.491667
6360.787695,2017-09-15T08:54:00,6360.787695
6361.774414,2017-09-15T08:55:00,6361.774414
6367.647559,2017-09-15T08:56:00,6367.647559
6372.160254,2017-09-15T08:57:00,6372.160254
6374.964591,2017-09-15T08:58:00,6374.964591
6378.229215,2017-09-15T08:59:00,6378.229215
6383.691268,2017-09-15T09:00:00,6383.691268
6390.758887,2017-09-15T09:01:00,6390.758887
6396.04541,2017-09-15T09:02:00,6396.04541
6399.59856,2017-09-15T09:03:00,6399.59856
6404.522249,2017-09-15T09:04:00,6404.522249
6409.700488,2017-09-15T09:05:00,6409.700488
6412.39729,2017-09-15T09:06:00,6412.39729
6416.495771,2017-09-15T09:07:00,6416.495771
6420.140356,2017-09-15T09:08:00,6420.140356
6424.678076,2017-09-15T09:09:00,6424.678076
6430.247868,2017-09-15T09:10:00,6430.247868
6434.486084,2017-09-15T09:11:00,6434.486084
6440.462158,2017-09-15T09:12:00,6440.462158
6445.345898,2017-09-15T09:13:00,6445.345898
6449.409941,2017-09-15T09:14:00,6449.409941
6453.412671,2017-09-15T09:15:00,6453.412671
6458.448926,2017-09-15T09:16:00,6458.448926
6462.046021,2017-09-15T09:17:00,6462.046021
6465.797729,2017-09-15T09:18:00,6465.797729
6469.34375,2017-09-15T09:19:00,6469.34375
6475.304956,2017-09-15T09:20:00,6475.304956
6481.785156,2017-09-15T09:21:00,6481.785156
6488.10918,2017-09-15T09:22:00,6488.10918
6492.538713,2017-09-15T09:23:00,6492.538713
6493.622681,2017-09-15T09:24:00,6493.622681
6497.520972,2017-09-15T09:25:00,6497.520972
6502.542651,2017-09-15T09:26:00,6502.542651
6508.709729,2017-09-15T09:27:00,6508.709729
6511.255723,2017-09-15T09:28:00,6511.255723
6515.90957,2017-09-15T09:29:00,6515.90957
6520.970719,2017-09-15T09:30:00,6520.970719
6527.777803,2017-09-15T09:31:00,6527.777803
6533.187061,2017-09-15T09:32:00,6533.187061
6536.622469,2017-09-15T09:33:00,6536.622469
6539.147949,2017-09-15T09:34:00,6539.147949
6543.112585,2017-09-15T09:35:00,6543.112585
6547.551636,2017-09-15T09:36:00,6547.551636
6551.873665,2017-09-15T09:37:00,6551.873665
6559.146553,2017-09-15T09:38:00,6559.146553
6565.753906,2017-09-15T09:39:00,6565.753906
6570.452197,2017-09-15T09:40:00,6570.452197
6573.146558,2017-09-15T09:41:00,6573.146558
6577.285173,2017-09-15T09:42:00,6577.285173
6581.4771,2017-09-15T09:43:00,6581.4771
6585.76731,2017-09-15T09:44:00,6585.76731
6590.412166,2017-09-15T09:45:00,6590.412166
6594.459814,2017-09-15T09:46:00,6594.459814
6598.791125,2017-09-15T09:47:00,6598.791125
6605.721777,2017-09-15T09:48:00,6605.721777
6612.550024,2017-09-15T09:49:00,6612.550024
6617.322192,2017-09-15T09:50:00,6617.322192
6619.509546,2017-09-15T09:51:00,6619.509546
6621.598285,2017-09-15T09:52:00,6621.598285
6624.790755,2017-09-15T09:53:00,6624.790755
6631.143538,2017-09-15T09:54:00,6631.143538
6634.197526,2017-09-15T09:55:00,6634.197526
6639.780996,2017-09-15T09:56:00,6639.780996
6645.787467,2017-09-15T09:57:00,6645.787467
6650.490967,2017-09-15T09:58:00,6650.490967
6656.457161,2017-09-15T09:59:00,6656.457161
6662.31084,2017-09-15T10:00:00,6662.31084
6663.984473,2017-09-15T10:01:00,6663.984473
6666.911361,2017-09-15T10:02:00,6666.911361
6670.357031,2017-09-15T10:03:00,6670.357031
6675.115039,2017-09-15T10:04:00,6675.115039
6678.110352,2017-09-15T10:05:00,6678.110352
6682.647217,2017-09-15T10:06:00,6682.647217
6687.575781,2017-09-15T10:07:00,6687.575781
6692.852246,2017-09-15T10:08:00,6692.852246
6697.844336,2017-09-15T10:09:00,6697.844336
6701.207031,2017-09-15T10:10:00,6701.207031
6705.773926,2017-09-15T10:11:00,6705.773926
6707.253945,2017-09-15T10:12:00,6707.253945
6710.883594,2017-09-15T10:13:00,6710.883594
6713.79668,2017-09-15T10:14:00,6713.79668
6717.990234,2017-09-15T10:15:00,6717.990234
6723.667513,2017-09-15T10:16:00,6723.667513
6725.449121,2017-09-15T10:17:00,6725.449121
6731.488835,2017-09-15T10:18:00,6731.488835
6737.48916,2017-09-15T10:19:00,6737.48916
6741.365446,2017-09-15T10:20:00,6741.365446
6745.124316,2017-09-15T10:21:00,6745.124316
6748.29585,2017-09-15T10:22:00,6748.29585
6750.598047,2017-09-15T10:23:00,6750.598047
6754.208431,2017-09-15T10:24:00,6754.208431
6757.458171,2017-09-15T10:25:00,6757.458171
6762.368125,2017-09-15T10:26:00,6762.368125
6766.292305,2017-09-15T10:27:00,6766.292305
6769.410767,2017-09-15T10:28:00,6769.410767
6776.42946,2017-09-15T10:29:00,6776.42946
6780.696956,2017-09-15T10:30:00,6780.696956
6785.23916,2017-09-15T10:31:00,6785.23916
6789.23265,2017-09-15T10:32:00,6789.23265
6791.229688,2017-09-15T10:33:00,6791.229688
6794.283789,2017-09-15T10:34:00,6794.283789
6798.865039,2017-09-15T10:35:00,6798.865039
6802.03623,2017-09-15T10:36:00,6802.03623
6805.736621,2017-09-15T10:37:00,6805.736621
6809.906738,2017-09-15T10:38:00,6809.906738
6815.603418,2017-09-15T10:39:00,6815.603418
6819.920459,2017-09-15T10:40:00,6819.920459
6825.459043,2017-09-15T10:41:00,6825.459043
6829.788184,2017-09-15T10:42:00,6829.788184
6833.047884,2017-09-15T10:43:00,6833.047884
6835.181624,2017-09-15T10:44:00,6835.181624
6837.863542,2017-09-15T10:45:00,6837.863542
6843.76848,2017-09-15T10:46:00,6843.76848
6847.572168,2017-09-15T10:47:00,6847.572168
6852.1651,2017-09-15T10:48:00,6852.1651
6856.907996,2017-09-15T10:49:00,6856.907996
6861.660661,2017-09-15T10:50:00,6861.660661
6865.785811,2017-09-15T10:51:00,6865.785811
6870.069173,2017-09-15T10:52:00,6870.069173
6873.495109,2017-09-15T10:53:00,6873.495109
6876.323942,2017-09-15T10:54:00,6876.323942
6879.49093,2017-09-15T10:55:00,6879.49093
6883.323242,2017-09-15T10:56:00,6883.323242
6887.392969,2017-09-15T10:57:00,6887.392969
6892.162109,2017-09-15T10:58:00,6892.162109
6897.800366,2017-09-15T10:59:00,6897.800366
6902.924951,2017-09-15T11:00:00,6902.924951
6907.775342,2017-09-15T11:01:00,6907.775342
6912.326986,2017-09-15T11:02:00,6912.326986
6915.870492,2017-09-15T11:03:00,6915.870492
6919.674154,2017-09-15T11:04:00,6919.674154
6921.759196,2017-09-15T11:05:00,6921.759196
6925.287858,2017-09-15T11:06:00,6925.287858
6927.272852,2017-09-15T11:07:00,6927.272852
6931.067977,2017-09-15T11:08:00,6931.067977
6932.350305,2017-09-15T11:09:00,6932.350305
6934.526143,2017-09-15T11:10:00,6934.526143
6937.192861,2017-09-15T11:11:00,6937.192861
6939.900293,2017-09-15T11:12:00,6939.900293
6941.174805,2017-09-15T11:13:00,6941.174805
6946.659131,2017-09-15T11:14:00,6946.659131
6950.110107,2017-09-15T11:15:00,6950.110107
6952.019067,2017-09-15T11:16:00,6952.019067
6954.196406,2017-09-15T11:17:00,6954.196406
6957.32666,2017-09-15T11:18:00,6957.32666
6958.002148,2017-09-15T11:19:00,6958.002148
6959.220907,2017-09-15T11:20:00,6959.220907
6960.527649,2017-09-15T11:21:00,6960.527649
6963.339587,2017-09-15T11:22:00,6963.339587
6965.333936,2017-09-15T11:23:00,6965.333936
6969.418408,2017-09-15T11:24:00,6969.418408
6972.279446,2017-09-15T11:25:00,6972.279446
6975.357715,2017-09-15T11:26:00,6975.357715
6977.002116,2017-09-15T11:27:00,6977.002116
6979.302409,2017-09-15T11:28:00,6979.302409
6981.524512,2017-09-15T11:29:00,6981.524512
6984.167383,2017-09-15T11:30:00,6984.167383
6987.916341,2017-09-15T11:31:00,6987.916341
6990.099219,2017-09-15T11:32:00,6990.099219
6994.083333,2017-09-15T11:33:00,6994.083333
6995.943237,2017-09-15T11:34:00,6995.943237
7000.005615,2017-09-15T11:35:00,7000.005615
7000.436328,2017-09-15T11:36:00,7000.436328
7001.963216,2017-09-15T11:37:00,7001.963216
7004.019043,2017-09-15T11:38:00,7004.019043
7005.340332,2017-09-15T11:39:00,7005.340332
7006.270264,2017-09-15T11:40:00,7006.270264
7008.423828,2017-09-15T11:41:00,7008.423828
7012.242025,2017-09-15T11:42:00,7012.242025
7014.689128,2017-09-15T11:43:00,7014.689128
7016.646973,2017-09-15T11:44:00,7016.646973
7017.527832,2017-09-15T11:45:00,7017.527832
7020.464355,2017-09-15T11:46:00,7020.464355
7024.575684,2017-09-15T11:47:00,7024.575684
7026.925293,2017-09-15T11:48:00,7026.925293
7029.959635,2017-09-15T11:49:00,7029.959635
7032.210938,2017-09-15T11:50:00,7032.210938
7034.560059,2017-09-15T11:51:00,7034.560059
7037.496582,2017-09-15T11:52:00,7037.496582
7039.258789,2017-09-15T11:53:00,7039.258789
7041.608724,2017-09-15T11:54:00,7041.608724
7043.517578,2017-09-15T11:55:00,7043.517578
7044.838867,2017-09-15T11:56:00,7044.838867
7045.42627,2017-09-15T11:57:00,7045.42627
7048.167318,2017-09-15T11:58:00,7048.167318
7049.12666,2017-09-15T11:59:00,7049.12666
7052.180664,2017-09-15T12:00:00,7052.180664
7054.970459,2017-09-15T12:01:00,7054.970459
7057.760254,2017-09-15T12:02:00,7057.760254
7058.755686,2017-09-15T12:03:00,7058.755686
7061.313379,2017-09-15T12:04:00,7061.313379
7063.292607,2017-09-15T12:05:00,7063.292607
7066.182324,2017-09-15T12:06:00,7066.182324
7069.775529,2017-09-15T12:07:00,7069.775529
7071.728353,2017-09-15T12:08:00,7071.728353
7075.420996,2017-09-15T12:09:00,7075.420996
7078.404492,2017-09-15T12:10:00,7078.404492
7079.696558,2017-09-15T12:11:00,7079.696558
7082.163159,2017-09-15T12:12:00,7082.163159
7083.969409,2017-09-15T12:13:00,7083.969409
7084.389209,2017-09-15T12:14:00,7084.389209
7086.039746,2017-09-15T12:15:00,7086.039746
7087.954414,2017-09-15T12:16:00,7087.954414
7089.528408,2017-09-15T12:17:00,7089.528408
7091.601494,2017-09-15T12:18:00,7091.601494
7094.790592,2017-09-15T12:19:00,7094.790592
7096.014339,2017-09-15T12:20:00,7096.014339
7099.559668,2017-09-15T12:21:00,7099.559668
7101.28042,2017-09-15T12:22:00,7101.28042
7103.806665,2017-09-15T12:23:00,7103.806665
7105.017944,2017-09-15T12:24:00,7105.017944
7108.480868,2017-09-15T12:25:00,7108.480868
7111.588843,2017-09-15T12:26:00,7111.588843
7115.259375,2017-09-15T12:27:00,7115.259375
7117.865845,2017-09-15T12:28:00,7117.865845
7121.279492,2017-09-15T12:29:00,7121.279492
7123.81958,2017-09-15T12:30:00,7123.81958
7125.126514,2017-09-15T12:31:00,7125.126514
7127.541833,2017-09-15T12:32:00,7127.541833
7128.591691,2017-09-15T12:33:00,7128.591691
7130.294922,2017-09-15T12:34:00,7130.294922
7131.586914,2017-09-15T12:35:00,7131.586914
7133.231445,2017-09-15T12:36:00,7133.231445
7135.110938,2017-09-15T12:37:00,7135.110938
7137.342773,2017-09-15T12:38:00,7137.342773
7141.442285,2017-09-15T12:39:00,7141.442285
7143.333545,2017-09-15T12:40:00,7143.333545
7145.858789,2017-09-15T12:41:00,7145.858789
7148.178711,2017-09-15T12:42:00,7148.178711
7149.412012,2017-09-15T12:43:00,7149.412012
7153.239583,2017-09-15T12:44:00,7153.239583
7154.883952,2017-09-15T12:45:00,7154.883952
7157.576074,2017-09-15T12:46:00,7157.576074
7159.63748,2017-09-15T12:47:00,7159.63748
7162.362598,2017-09-15T12:48:00,7162.362598
7165.456592,2017-09-15T12:49:00,7165.456592
7166.709375,2017-09-15T12:50:00,7166.709375
7167.923438,2017-09-15T12:51:00,7167.923438
7169.411133,2017-09-15T12:52:00,7169.411133
7171.877995,2017-09-15T12:53:00,7171.877995
7171.913125,2017-09-15T12:54:00,7171.913125
7173.786849,2017-09-15T12:55:00,7173.786849
7174.344727,2017-09-15T12:56:00,7174.344727
7177.653125,2017-09-15T12:57:00,7177.653125
7180.335498,2017-09-15T12:58:00,7180.335498
7182.077865,2017-09-15T12:59:00,7182.077865
7184.681445,2017-09-15T13:00:00,7184.681445
7186.466758,2017-09-15T13:01:00,7186.466758
7189.923364,2017-09-15T13:02:00,7189.923364
7192.140397,2017-09-15T13:03:00,7192.140397
7196.15446,2017-09-15T13:04:00,7196.15446
7197.603223,2017-09-15T13:05:00,7197.603223
7201.702754,2017-09-15T13:06:00,7201.702754
7204.152002,2017-09-15T13:07:00,7204.152002
7205.047632,2017-09-15T13:08:00,7205.047632
7207.000391,2017-09-15T13:09:00,7207.000391
7208.527539,2017-09-15T13:10:00,7208.527539
7209.466992,2017-09-15T13:11:00,7209.466992
7211.875195,2017-09-15T13:12:00,7211.875195
7213.108398,2017-09-15T13:13:00,7213.108398
7214.571753,2017-09-15T13:14:00,7214.571753
7217.331465,2017-09-15T13:15:00,7217.331465
7219.392773,2017-09-15T13:16:00,7219.392773
7222.427189,2017-09-15T13:17:00,7222.427189
7224.672822,2017-09-15T13:18:00,7224.672822
7227.498047,2017-09-15T13:19:00,7227.498047
7228.623714,2017-09-15T13:20:00,7228.623714
7231.732227,2017-09-15T13:21:00,7231.732227
7233.664551,2017-09-15T13:22:00,7233.664551
7236.248804,2017-09-15T13:23:00,7236.248804
7240.507056,2017-09-15T13:24:00,7240.507056
7242.689884,2017-09-15T13:25:00,7242.689884
7246.380103,2017-09-15T13:26:00,7246.380103
7248.318457,2017-09-15T13:27:00,7248.318457
7249.1552,2017-09-15T13:28:00,7249.1552
7250.462061,2017-09-15T13:29:00,7250.462061
7251.636865,2017-09-15T13:30:00,7251.636865
7253.369458,2017-09-15T13:31:00,7253.369458
7253.76106,2017-09-15T13:32:00,7253.76106
7254.221191,2017-09-15T13:33:00,7254.221191
7255.346859,2017-09-15T13:34:00,7255.346859
7255.895044,2017-09-15T13:35:00,7255.895044
7259.845313,2017-09-15T13:36:00,7259.845313
7260.946423,2017-09-15T13:37:00,7260.946423
7264.646826,2017-09-15T13:38:00,7264.646826
7266.694971,2017-09-15T13:39:00,7266.694971
7269.521387,2017-09-15T13:40:00,7269.521387
7270.373047,2017-09-15T13:41:00,7270.373047
7271.263835,2017-09-15T13:42:00,7271.263835
7274.866081,2017-09-15T13:43:00,7274.866081
7276.755176,2017-09-15T13:44:00,7276.755176
7278.977409,2017-09-15T13:45:00,7278.977409
7282.119629,2017-09-15T13:46:00,7282.119629
7283.646558,2017-09-15T13:47:00,7283.646558
7285.618986,2017-09-15T13:48:00,7285.618986
7286.788818,2017-09-15T13:49:00,7286.788818
7289.491211,2017-09-15T13:50:00,7289.491211
7290.930176,2017-09-15T13:51:00,7290.930176
7292.202669,2017-09-15T13:52:00,7292.202669
7294.708293,2017-09-15T13:53:00,7294.708293
7296.509277,2017-09-15T13:54:00,7296.509277
7296.572965,2017-09-15T13:55:00,7296.572965
7296.930387,2017-09-15T13:56:00,7296.930387
7298.369173,2017-09-15T13:57:00,7298.369173
7302.059668,2017-09-15T13:58:00,7302.059668
7304.408789,2017-09-15T13:59:00,7304.408789
7305.916178,2017-09-15T14:00:00,7305.916178
7309.171963,2017-09-15T14:01:00,7309.171963
7310.487744,2017-09-15T14:02:00,7310.487744
7313.233634,2017-09-15T14:03:00,7313.233634
7313.644751,2017-09-15T14:04:00,7313.644751
7315.920215,2017-09-15T14:05:00,7315.920215
7319.215322,2017-09-15T14:06:00,7319.215322
7322.028491,2017-09-15T14:07:00,7322.028491
7325.546611,2017-09-15T14:08:00,7325.546611
7327.578662,2017-09-15T14:09:00,7327.578662
7329.692871,2017-09-15T14:10:00,7329.692871
7331.748535,2017-09-15T14:11:00,7331.748535
7334.112817,2017-09-15T14:12:00,7334.112817
7334.362256,2017-09-15T14:13:00,7334.362256
7336.03625,2017-09-15T14:14:00,7336.03625
7337.876611,2017-09-15T14:15:00,7337.876611
7338.258122,2017-09-15T14:16:00,7338.258122
7339.251733,2017-09-15T14:17:00,7339.251733
7341.145752,2017-09-15T14:18:00,7341.145752
7344.238973,2017-09-15T14:19:00,7344.238973
